title,URI,labels,Author,Abstract,Subject,Date,Page,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/6a%2Fa2%2F4d%2F6aa24daba6184868a87d5b99b9d280ee%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,590,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/0e%2F0f%2F9a%2F0e0f9a90e4b440ffb270c2c5abad5402%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,591,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/3c%2F85%2Fdf%2F3c85dfe799354deb8be562f4194eda82%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Handwriting, Font, Parallel, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,592,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/7d%2Fb1%2F34%2F7db134a215fe4c5ba8c408ec462a4f10%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,593,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/a6%2F55%2F41%2Fa65541cda7544e33afb84d4d5e9bcf69%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Handwriting, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,594,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/74%2F04%2Fa8%2F7404a8cec8ff438a8b1ba9c6f554cabc%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,595,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/67%2F92%2F1c%2F67921cc3d24e4bed8c8d8d29e4f95d6e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,596,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/56%2Fe2%2F7c%2F56e27cb0d5ca4188abf1faca93e55367%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,597,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/b1%2Fe7%2Fa7%2Fb1e7a7ddee144bed893acfb9ab35617e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,598,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/d7%2Ff2%2F5c%2Fd7f25c2eabc644c4b60df0549430327d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,599,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/c6%2Fb0%2F11%2Fc6b011f0f437412bad9302902332f6ff%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,600,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/09%2F7d%2Fc5%2F097dc595c174402599f4628b59e9a9df%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,601,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/07%2F4c%2F6e%2F074c6e402d3745bfac611cce8bdd685c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, Handwriting, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,602,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/d9%2Fc1%2F4b%2Fd9c14bf3a5b949fab59c6dce1641ec5f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,603,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/a9%2F2e%2F2a%2Fa92e2a661fc84ca8b0cc4547ecd23eb6%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,604,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/3c%2Fa5%2F3a%2F3ca53a8f88e149b683dfbeddc7c2032a%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,605,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/8d%2Fce%2F51%2F8dce5180b5cc4ebab5a6f3937bc47c29%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,606,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/03%2Fd7%2F90%2F03d7908887ea4c5284ea5bd5a3e020ee%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,607,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/70%2F1a%2F1f%2F701a1f483d4f4a96bb44bab92d8e2161%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,608,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/33%2Fca%2Fb9%2F33cab9b821c041a79d4d4c2c13d5cdfe%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, Handwriting, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,609,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/ce%2F91%2Fd9%2Fce91d9e806cd46a5b1a3c4e4e5f2329a%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,610,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/0a%2F8b%2F06%2F0a8b068b9d4b40f2be32b398b4bc31db%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,611,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/ac%2Fa3%2F48%2Faca348e14ccb41ebb8d522fcbaaa4c42%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,612,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/81%2Fb9%2Ff1%2F81b9f1634ba64d749a3369f930c05b30%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,613,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/4f%2Fb4%2F65%2F4fb4657cd0a64eaea5ede4f2ec68f50e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,614,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/60%2Fb6%2Ff6%2F60b6f6493bf042028127dfd42380b744%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,615,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/a2%2Fa6%2Fdb%2Fa2a6dbb517de4582b6d34fd33abe9613%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, Handwriting, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,616,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/66%2F29%2Fbb%2F6629bbcaf124466a807994681c6e2f48%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,617,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/db%2F91%2F90%2Fdb9190c348034dc7bf8da1c0390d24d9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,618,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/05%2F72%2F1c%2F05721c794dec428eba83a1054c234f2c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, Handwriting, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,619,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/8b%2F13%2F36%2F8b133617a6fd490083f48689f54174bf%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, Handwriting, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,620,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/24%2Fe9%2Fd1%2F24e9d1fae0bd4d79a8fb947cd0d249c2%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,621,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/09%2F83%2Fb6%2F0983b6b4b5d748bf92255eb8a276b2e7%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,622,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/c3%2Fa7%2F67%2Fc3a767c650404992b8bea2cc8e6cf2f8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,623,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/54%2Ff9%2Fcc%2F54f9cccd296540ff921803fcc387a6b8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,624,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/65%2Fe4%2F86%2F65e486262984473f85abd93455c66ea3%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,625,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/da%2Fcd%2F28%2Fdacd28b1f41c4266af5c78990e94c607%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Handwriting, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,626,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/5e%2F3a%2F83%2F5e3a8384cc59436e9ac151a47a00e9f2%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,627,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/09%2F26%2Fc0%2F0926c091d0f441ecada7e2847fe4fef4%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,628,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/69%2F70%2Ff7%2F6970f78196054192acc9d8892ea34a72%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,629,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/91%2F2a%2Ffe%2F912afe110b564d8f865eebac41041cb1%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,630,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/2a%2Fb9%2F8e%2F2ab98e873def4a58983056ad130ecd81%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,631,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/67%2Fca%2F91%2F67ca9129a4b74f6aa27920964d7c44b7%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,632,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/e1%2F2c%2Fb1%2Fe12cb151cc7c44cea4a83f28583ad3bf%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,633,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/19%2F3a%2F5f%2F193a5f0e62404923b7d8d877ac785d6e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,634,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/ed%2F8b%2Fc4%2Fed8bc430ea0a4568832047b79b0a61e3%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,635,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/d5%2Fad%2F60%2Fd5ad60c988a740fc9fdb48c532b8fcd5%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,636,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/21%2F7e%2F8e%2F217e8e854af74b95b72a5cdb4e0ce654%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,637,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/93%2Fa4%2F8a%2F93a48a744fe1442fa143d622f33cf9b4%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,638,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/a4%2Fd3%2F68%2Fa4d36870efb6481692cd3833af112203%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,639,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/02%2Fb3%2F65%2F02b365c335c84c81ac76d5d2accf8635%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,640,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/ab%2F20%2Ff5%2Fab20f5edc0554161af8b855643de6e09%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,641,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/c5%2F14%2F33%2Fc51433bf4f6445e896831c41f38ae696%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,642,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/d9%2F39%2Fdb%2Fd939dbceb21443a690e5af1f9b48096c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,643,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/e8%2Fcd%2Fb2%2Fe8cdb29911604ce6a790dacbbf6b2a6c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, Notebook, Diary, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,644,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/05%2Fc1%2F69%2F05c169f930f44d7b81617b04daf705c9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,645,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/0a%2Fc5%2F28%2F0ac5285c49b8407c89e1ffcdb0ac0e34%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Book, Paper product, Font, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,646,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/42%2F1b%2Ff4%2F421bf43addb24b909d4ce520bb8524ea%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Paper product, Font, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,647,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/30%2F35%2Ffb%2F3035fb9054f2483383bb8274e25cc9b1%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,648,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/14%2F58%2F7b%2F14587b42416e4a56918a2f01fe1e43fe%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,649,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/a0%2F52%2F29%2Fa052292189f64fb389f3c534b71b4602%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,650,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/fe%2F94%2F38%2Ffe94385d153a45c89746485145545635%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, Book, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,651,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/ef%2Fb4%2F04%2Fefb4042c83d24523880356e53bf5b786%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper, Document, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,652,
Sochinenii︠a︡ Aleksandra Pushkina,"https://iiif.princeton.edu/loris/figgy_prod/5d%2F7d%2Fd3%2F5d7dd3fce4b34dd89b6885981c592951%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Document, Paper, Font, Paper product, ","Pushkin, Aleksandr Sergeevich, 1799-1837","A history of the revolution and early post-revolutionary years, with an emphasis on the participation of Soviet youth.",Inventions—Juvenile literature,1937,653,
