Title,Author,Abstract,Subject,Date,Page,URI,Labels,Text,Image_properties
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,0,"https://iiif.princeton.edu/loris/figgy_prod/4e%2F16%2Fca%2F4e16caa888914a02a2b633915767e31b%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Art, Illustration, Modern art, Font, Painting, Visual arts, Rectangle, Child art, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,1,"https://iiif.princeton.edu/loris/figgy_prod/2e%2F45%2F5b%2F2e455b3333d14ceaa47a0fc90a10ed6a%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Handwriting, Calligraphy, Rectangle, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,2,"https://iiif.princeton.edu/loris/figgy_prod/9f%2F84%2F34%2F9f843478ba244d1f8c9b7cb9e43d7cee%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Child art, Art, Painting, Illustration, Drawing, Watercolor paint, Paper, Visual arts, Modern art, Ink, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,3,"https://iiif.princeton.edu/loris/figgy_prod/c3%2F2d%2F50%2Fc32d50db0ee0470e8a3a24195f944b93%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Number, Writing, Paper, Rectangle, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,4,"https://iiif.princeton.edu/loris/figgy_prod/d6%2Ffe%2F22%2Fd6fe226d22c04c16b0bc556e6b99e959%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Art, Visual arts, Drawing, Illustration, Stencil, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,5,"https://iiif.princeton.edu/loris/figgy_prod/a6%2Fce%2F15%2Fa6ce15bbbe3d45a7bbe6cb7b8bb5e876%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Handwriting, Number, Paper, Rectangle, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,6,"https://iiif.princeton.edu/loris/figgy_prod/3d%2F9a%2F23%2F3d9a23f4453e44f4b386704878f6dda6%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Blue, Modern art, Art, Painting, Visual arts, Font, Line, Design, Illustration, Drawing, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,7,"https://iiif.princeton.edu/loris/figgy_prod/09%2Faa%2F0b%2F09aa0bf0bb3d4464b2a448c20f9adb78%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Handwriting, Metal, Rectangle, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,8,"https://iiif.princeton.edu/loris/figgy_prod/30%2F94%2F0b%2F30940bc84c5f49a39741f2ff9712527f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Art, Illustration, Font, Visual arts, Drawing, Modern art, Square, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,9,"https://iiif.princeton.edu/loris/figgy_prod/c6%2Fa0%2F82%2Fc6a082489a3c49fa883f88018d216aa8%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Calligraphy, Handwriting, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,10,"https://iiif.princeton.edu/loris/figgy_prod/00%2F61%2F21%2F00612118a9084c8b8ba8ec236394480f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Illustration, Art, Font, Watercolor paint, Drawing, Child art, Visual arts, Artwork, Sketch, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,11,"https://iiif.princeton.edu/loris/figgy_prod/91%2F57%2Fa5%2F9157a54a90b744618d6703fbae508597%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Handwriting, Number, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,12,"https://iiif.princeton.edu/loris/figgy_prod/92%2F34%2F25%2F923425f9cf904eb8974eea75947d6676%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Brown, Visual arts, Art, Drawing, Illustration, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,13,"https://iiif.princeton.edu/loris/figgy_prod/38%2F5f%2F8f%2F385f8fe489ea4f3da3d3fe7b4372fcee%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Line, Writing, Number, Rectangle, Paper, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,14,"https://iiif.princeton.edu/loris/figgy_prod/ff%2F50%2Ff9%2Fff50f9ace85043c083b66176f67a3d24%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Art, Illustration, Painting, Modern art, Font, Visual arts, Textile, Flag, Paint, Graphic design, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,15,"https://iiif.princeton.edu/loris/figgy_prod/3d%2F3e%2Fd0%2F3d3ed003f0b243e8ad05244b0a6365d5%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Font, Writing, Calligraphy, Document, Paper, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,16,"https://iiif.princeton.edu/loris/figgy_prod/21%2F99%2Fa9%2F2199a93f693f437d88429ebb0c4e72be%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Art, Visual arts, Illustration, Drawing, Modern art, Painting, Plant, Picture frame, Artwork, Square, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,17,"https://iiif.princeton.edu/loris/figgy_prod/6e%2Fb4%2F7f%2F6eb47f6ca9af4eb8a0674a15864ca70d%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Handwriting, Line, Writing, Calligraphy, Number, Rectangle, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,18,"https://iiif.princeton.edu/loris/figgy_prod/47%2Fd1%2F6d%2F47d16dc33fbe47f2b83e444ce4f62583%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Child art, Illustration, Art, Drawing, Font, Visual arts, Paper, Painting, Modern art, Ink, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,19,"https://iiif.princeton.edu/loris/figgy_prod/98%2Fcf%2Fa7%2F98cfa76d29274aceb1c29f08db4dc4a9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,20,"https://iiif.princeton.edu/loris/figgy_prod/c7%2F75%2Fd3%2Fc775d3aedb39493daa15be3e33c37f7e%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Art, Illustration, Painting, Drawing, Visual arts, Watercolor paint, Modern art, Artwork, ",,
Prikli︠u︡chenii︠a︡ Chuch-lo,"Lebedev, Vladimir Vasilʹevich, 1891-1967","A scarecrow clad in native American dress is carried off by crows and finds himself in America, where he hunts buffalo, is attacked by a bear, fights a Comanche chief, and finally flings himself into the unknown with a palm tree as a slingshot.",Indians of North America—Juvenile fiction,1922,21,"https://iiif.princeton.edu/loris/figgy_prod/e1%2F8e%2Fd9%2Fe18ed91e0270490b8c5553215a5463c4%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Handwriting, Rectangle, Paper, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,0,"https://iiif.princeton.edu/loris/figgy_prod/97%2F04%2F76%2F970476996ce74b5f8eb4b0c8ef0068e7%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Fiction, Illustration, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,1,"https://iiif.princeton.edu/loris/figgy_prod/16%2F3a%2F55%2F163a555d034a400c9981bd73575609fe%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Art, Pattern, Textile, Plant, Visual arts, Fictional character, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,2,"https://iiif.princeton.edu/loris/figgy_prod/b7%2F18%2F62%2Fb71862602bf6439da82d3f0a2ca886b9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Organism, Art, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,3,"https://iiif.princeton.edu/loris/figgy_prod/ec%2F1f%2F03%2Fec1f037b0f6b44fd9a9a5b34b971079b%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Illustration, Art, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,4,"https://iiif.princeton.edu/loris/figgy_prod/b7%2Ffc%2F2b%2Fb7fc2b1bf9af4be2be823a4548b1d886%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Cartoon, Poster, Illustration, Art, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,5,"https://iiif.princeton.edu/loris/figgy_prod/87%2F60%2F6c%2F87606cae277a47aeb704e36dce3c04bd%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Illustration, Art, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,6,"https://iiif.princeton.edu/loris/figgy_prod/e9%2Fe5%2Ff3%2Fe9e5f3342eaf4ad4a8dfe4fabab7d579%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Illustration, Art, Painting, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,7,"https://iiif.princeton.edu/loris/figgy_prod/29%2Fc1%2F1e%2F29c11e5cc8e942f8b352c6ab25e90009%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Cartoon, Poster, Illustration, Art, Fictional character, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,8,"https://iiif.princeton.edu/loris/figgy_prod/c1%2F57%2F2c%2Fc1572cc099814a91981828b1df1bddaf%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Cartoon, Illustration, Poster, Square, Fictional character, Art, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,9,"https://iiif.princeton.edu/loris/figgy_prod/a5%2F34%2Fb4%2Fa534b45061d043bfb5dcb5f875586241%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Vehicle, Watercraft, Ship, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,10,"https://iiif.princeton.edu/loris/figgy_prod/8b%2F4e%2Fe7%2F8b4ee73981f8495e82f0279a59f4c00f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Botany, Pattern, Art, Textile, Illustration, Tree, Branch, Visual arts, Plant, Rug, ",,
Chaĭ,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Stories in rhyme,1925,11,"https://iiif.princeton.edu/loris/figgy_prod/1f%2Fd1%2F22%2F1fd122c05b3441d7859b6ca843061c93%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Vehicle, Watercraft, Ship, Label, Advertising, ",,
"Moi︠a︡ liliputochka : Tango iz filʹa ""Novyĭ Guliver""","Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—Scores,1935,0,"https://iiif.princeton.edu/loris/figgy_prod/36%2Fab%2F83%2F36ab834e94ec425e9c50bd8201a2731c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Font, Illustration, Art, ",,
"Moi︠a︡ liliputochka : Tango iz filʹa ""Novyĭ Guliver""","Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—Scores,1935,1,"https://iiif.princeton.edu/loris/figgy_prod/fa%2Fc7%2F3b%2Ffac73ba6e6934f248580fc7da130ade0%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Music, Text, Sheet music, Paper, Document, Parallel, Handwriting, ",,
"Moi︠a︡ liliputochka : Tango iz filʹa ""Novyĭ Guliver""","Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—Scores,1935,2,"https://iiif.princeton.edu/loris/figgy_prod/4a%2F12%2F7e%2F4a127e4c1ec348b3a4867fd129585dd4%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Font, Paper, Parallel, Sheet music, Document, Handwriting, ",,
"Moi︠a︡ liliputochka : Tango iz filʹa ""Novyĭ Guliver""","Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—Scores,1935,3,"https://iiif.princeton.edu/loris/figgy_prod/d9%2F83%2F93%2Fd9839309adbf42c496067cdb012ac400%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Poster, Font, Paper, Illustration, ",,
Vasilʹki,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—1921-1930—Scores,1935,0,"https://iiif.princeton.edu/loris/figgy_prod/31%2Fcf%2F41%2F31cf4109fa794b28b8d03e1b087b7e08%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Poster, Text, Font, Book cover, Illustration, Vintage advertisement, Label, ",,
Vasilʹki,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—1921-1930—Scores,1935,1,"https://iiif.princeton.edu/loris/figgy_prod/6a%2F6a%2F1a%2F6a6a1a847ea0482da1303f7bbc620bd9%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Music, Sheet music, Text, Font, Handwriting, Paper, Classical music, Document, Musical instrument accessory, ",,
Vasilʹki,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—1921-1930—Scores,1935,2,"https://iiif.princeton.edu/loris/figgy_prod/32%2F9f%2F18%2F329f187d6cbd4ff6be4e0b8112b77b8f%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Handwriting, Music, Font, Document, Paper, ",,
Vasilʹki,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—1921-1930—Scores,1935,3,"https://iiif.princeton.edu/loris/figgy_prod/0a%2F55%2F3b%2F0a553bac9ec74f209d052c9cbea186cf%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Sheet music, Handwriting, Font, Paper, Document, ",,
Vasilʹki,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—1921-1930—Scores,1935,4,"https://iiif.princeton.edu/loris/figgy_prod/59%2F9c%2F5f%2F599c5f42424a44ec82e884793b70b350%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Music, Sheet music, Handwriting, Font, Paper, Document, ",,
Vasilʹki,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Popular music—Soviet Union—1921-1930—Scores,1935,5,"https://iiif.princeton.edu/loris/figgy_prod/5f%2F40%2F18%2F5f4018abe8504ae1bb720c02720adb97%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Paper product, Paper, Square, Stationery, Rectangle, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,0,"https://iiif.princeton.edu/loris/figgy_prod/d1%2F67%2F52%2Fd167528cc65c42bea2578eb6e1d916ae%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Bovine, Working animal, Illustration, Art, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,1,"https://iiif.princeton.edu/loris/figgy_prod/bf%2F91%2Fc4%2Fbf91c44cdd7045099b5ad5cb548ea3b6%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Cartoon, Tree, Illustration, Organism, Art, Adaptation, Plant, Trunk, Visual arts, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,2,"https://iiif.princeton.edu/loris/figgy_prod/05%2Fd2%2F82%2F05d28210bb0e4b48939883a9f6b729aa%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Organism, Bovine, Art, oxcart, Child art, Working animal, Ox, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,3,"https://iiif.princeton.edu/loris/figgy_prod/ec%2F75%2Fec%2Fec75ec6875e941ca918f20eb4d22a1fc%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Art, Vehicle, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,4,"https://iiif.princeton.edu/loris/figgy_prod/96%2Fb0%2F75%2F96b075bf4ef548138616e0050df1d874%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Motor vehicle, Mode of transport, Vehicle, Illustration, Art, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,5,"https://iiif.princeton.edu/loris/figgy_prod/df%2F18%2F28%2Fdf1828f05d924294a90987b940474dd4%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Child art, Art, Drawing, Visual arts, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,6,"https://iiif.princeton.edu/loris/figgy_prod/af%2Fd0%2F6d%2Fafd06d3e771b4fff8b5a4b3e7588dbc5%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Motor vehicle, Mode of transport, Illustration, Vehicle, Car, Design, Family car, Art, Drawing, Child art, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,7,"https://iiif.princeton.edu/loris/figgy_prod/c7%2F21%2F14%2Fc72114e8528e4483ab4d67dcf40a7a21%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Camel, Arabian camel, Camelid, Illustration, Art, Organism, Adaptation, Visual arts, Drawing, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,8,"https://iiif.princeton.edu/loris/figgy_prod/f3%2F4d%2Ffc%2Ff34dfc718e9242c6862fc28a36acadfa%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Art, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,9,"https://iiif.princeton.edu/loris/figgy_prod/33%2F2a%2F75%2F332a752b06224fb7bed75186745fba67%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Drawing, Organism, Child art, Sketch, Art, Adaptation, Visual arts, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,10,"https://iiif.princeton.edu/loris/figgy_prod/c3%2F15%2F9c%2Fc3159c941b234d70864703da748565c3%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Illustration, Cartoon, Organism, Art, Fictional character, ",,
Gore-kucher,"Steshenko, O.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Locomotion—Pictorial works,1929,11,"https://iiif.princeton.edu/loris/figgy_prod/e5%2Ff2%2F2e%2Fe5f22ec9395c47e2adc38488f9e3db99%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Text, Font, Picture frame, Square, Paper, Rectangle, Paper product, ",,
Vi︠a︡tskai︠a︡ glini︠a︡nnai︠a︡ igrushka,"Denʹshin, Alekseĭ.","In verse. The story of two brothers, Cho and Li, who grow, harvest, dry, roast and package tea leaves, which are then shipped directly to Leningrad.",Toys—Soviet Union—Juvenile literature,1919,0,"https://iiif.princeton.edu/loris/figgy_prod/f2%2F6a%2Fa7%2Ff26aa77466e14e7f881acdfc8406d89c%2Fintermediate_file.jp2/full/1000,/0/default.jpg","Green, Pattern, Design, Textile, Font, Label, Plant, Visual arts, Needlework, Embroidery, ",,
